total ratings,installs,average rating,growth (30 days),growth (60 days),price,5 star ratings,4 star ratings,3 star ratings,2 star ratings,1 star ratings,category_GAME ADVENTURE,category_GAME ARCADE,category_GAME BOARD,category_GAME CARD,category_GAME CASINO,category_GAME CASUAL,category_GAME EDUCATIONAL,category_GAME MUSIC,category_GAME PUZZLE,category_GAME RACING,category_GAME ROLE PLAYING,category_GAME SIMULATION,category_GAME SPORTS,category_GAME STRATEGY,category_GAME TRIVIA,category_GAME WORD,paid_True
0.8890062667936135,1.175110744400856,-3.121780154766557,-0.053436357227883785,-0.054257407339998655,-0.05091166635664568,0.6822814065764271,1.0324511502416303,1.5544032962179113,1.587533270033407,1.5737705716136574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8525408110446259,1.175110744400856,0.3159535611762467,-0.05346959541864278,-0.0543905489378885,-0.05091166635664568,0.7936086062736429,1.6496474069708635,1.241803344781608,0.663572352185299,0.41778404549490145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7151421777417566,1.175110744400856,0.3159535611762467,-0.05338649994174528,-0.05394674361158902,-0.05091166635664568,0.6530173338026173,1.0089570404261003,1.0501560944349644,0.8942957819983052,0.6361467720982016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6268270693869958,1.175110744400856,0.3159535611762467,-0.053303404464847784,-0.05336979668739971,-0.05091166635664568,0.5564525920365117,0.49187144664338456,0.8868053943681318,1.122504548452724,0.8916773096841202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6216483463632501,1.175110744400856,0.3159535611762467,-0.05323692808332979,3.3118284705109917,-0.05091166635664568,0.67931559701983,0.38340526260705465,0.4138382562041909,0.5371031852241583,0.4547436540303391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6056072561725974,0.3455093286049704,0.3159535611762467,-0.053436357227883785,-0.05416864627473876,-0.05091166635664568,0.6186845518304462,0.9696490145067541,0.6649149516302293,0.45057423238769995,0.18852620730265401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6035219407002104,1.175110744400856,0.3159535611762467,-0.05332002356022729,-0.053458557752659605,-0.05091166635664568,0.5299171270984179,0.5122239599794247,0.7845230648697137,0.9825543325594503,0.9112728341246731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47592420260956686,-0.31817180403173817,0.3159535611762467,-0.05293778436649879,-0.051949619643241386,-0.05091166635664568,0.4573334005088251,0.35483957659913495,0.5131705198223735,0.6459451753741293,0.5740363079433144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4685344442968726,0.3455093286049704,0.3159535611762467,0.12639887387368226,-0.05394674361158902,-0.05091166635664568,0.46589945601040883,0.5181198328244943,0.5162543755384474,0.5242968020711583,0.36107704720449674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43057056001499205,-0.31817180403173817,0.3159535611762467,-0.053452976323263277,-0.0543017878726286,-0.05091166635664568,0.44023084121506967,0.4456214525285802,0.39339516928809115,0.4125108157940608,0.32280208909098695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41077100152643664,1.175110744400856,0.3159535611762467,-0.05341973813250428,-0.054079885209478866,-0.05091166635664568,0.4250731784234218,0.5569809509200986,0.5436545339181413,0.36409434615336034,0.12301836909788601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38395796909494206,0.3455093286049704,0.3159535611762467,-0.053436357227883785,-0.054257407339998655,-0.05091166635664568,0.3232238029688506,0.5011174729523566,0.6156133971237976,0.5701250084500934,0.5048543089059427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3796406164152946,0.3455093286049704,0.3159535611762467,-0.053452976323263277,-0.0543017878726286,-0.05091166635664568,0.4284322227265957,0.3159950106451507,0.29693938714043316,0.19072977421720125,0.1439929285709427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35226199065592784,0.3455093286049704,0.3159535611762467,-0.05340311903712479,-0.053991124144218965,-0.05091166635664568,0.31503994957566317,0.45354661793627055,0.49202503626812233,0.46631234501729674,0.3907495700886038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31130008253502184,-0.31817180403173817,0.3159535611762467,-0.053452976323263277,-0.0543017878726286,-0.05091166635664568,0.2939538198531584,0.44020890221881676,0.5461497143565266,0.259189950823421,0.20926806992297914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30238447651830513,1.175110744400856,0.3159535611762467,-0.05295440346187829,-0.05141705325168202,-0.05091166635664568,0.2942930734772091,0.23491268970506746,0.3950809212196543,0.48416032153800087,0.2945894327777011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2972591333702689,-0.31817180403173817,0.3159535611762467,-0.053452976323263277,-0.05434616840525855,-0.05091166635664568,0.2489501126236786,0.23467764929406243,0.4081722566564368,0.47699659762865987,0.5302354119375687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.27489559068780084,1.175110744400856,0.3159535611762467,-0.05332002356022729,-0.05368046041580934,-0.05091166635664568,0.28058344444675354,0.31795478421296713,0.3921308553394187,0.32371253260960914,0.12065710840279939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2685573867572516,-0.31817180403173817,-3.121780154766557,-0.05341973813250428,-0.05412426574210882,-0.05091166635664568,0.2092432537892214,0.03146038576779417,0.17003303835596686,0.36047568424710075,0.796883960202946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25819673208335137,0.3455093286049704,0.3159535611762467,-0.053353261750986286,-0.05372484094843929,-0.05091166635664568,0.19934185504500346,0.454804580699396,0.37973522704899565,0.4292793270681519,0.3676709411787427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23232849428258295,0.3455093286049704,0.3159535611762467,-0.053452976323263277,-0.05434616840525855,-0.05091166635664568,0.15710339977091076,0.33519880535275787,0.3977098914938779,0.4771069974834271,0.4853886048148086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22807181381139213,1.175110744400856,0.3159535611762467,-0.05302087984339629,-0.05168333644746171,-0.05091166635664568,0.18204149630958313,0.25811217139975995,0.5464507414871629,0.6522502337463918,0.2622176264019079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22143754117130693,0.3455093286049704,-3.121780154766557,-0.053452976323263277,-0.0543017878726286,-0.05091166635664568,0.16540230781940923,-0.009694859156352103,0.22956951530403233,0.48496992047296067,0.6575328375845099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21351748442123686,1.175110744400856,0.3159535611762467,-0.05323692808332979,-0.052970371893730175,-0.05091166635664568,0.2302553072267999,0.23221800104931978,0.2539794708527392,0.1817137860778765,0.06048905060808202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1895213342833275,0.3455093286049704,0.3159535611762467,-0.053436357227883785,-0.054257407339998655,-0.05091166635664568,0.2148513801900513,0.3014324364478116,0.13805726759060138,0.009011613270320835,-0.019536621766580546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1726728370109057,-0.31817180403173817,0.3159535611762467,-0.053452976323263277,-0.0543017878726286,-0.05091166635664568,0.1599844944271932,0.08890293804609099,0.16593237988752146,0.2388641108957188,0.2812081390253586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1686737217323457,0.3455093286049704,0.3159535611762467,-0.053286785369468286,-0.05328103562213981,-0.05091166635664568,0.1925485080853528,0.06892781353898846,0.08766532592208708,0.14043650704545765,0.10828743359970043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15855429742572258,-0.31817180403173817,0.3159535611762467,-0.053436357227883785,-0.05416864627473876,-0.05091166635664568,0.10800579573087647,0.22377971925140722,0.33797941928384684,0.32696319499997795,0.30539146562555586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15603027521526455,-0.31817180403173817,-3.121780154766557,-0.05346959541864278,-0.0543905489378885,-0.05091166635664568,0.09233669135500337,0.09621567421383867,0.28120570244584325,0.32928159195009005,0.49631555913097186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15154461549581194,1.175110744400856,-3.121780154766557,-0.05341973813250428,-0.05403550467684892,-0.05091166635664568,0.04557761258644561,0.15226122573940143,0.49933665079668815,0.6997221712963059,0.5540145808461796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14941817126673082,1.175110744400856,0.3159535611762467,-0.05308735622491429,-0.05203838070850129,-0.05091166635664568,0.15157447195130527,0.23734254409489397,0.16048044407710874,0.16306847727274226,0.04551072161383447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13938187955342568,0.3455093286049704,0.3159535611762467,-0.05332002356022729,-0.05359169935054944,-0.05091166635664568,0.1259677187343354,0.30904311116472055,0.2215555041373152,0.11923973493014718,0.05375553852219706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12577088632744712,0.3455093286049704,0.3159535611762467,-0.053452976323263277,-0.0543017878726286,-0.05091166635664568,0.13164992142009158,0.20904831320954342,0.15604531101906743,0.035274512054394754,0.018875505018013078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12170030618796467,-0.31817180403173817,0.3159535611762467,-0.053452976323263277,-0.054257407339998655,-0.05091166635664568,0.1336527392726468,0.2420532835999664,0.16486206120081467,0.02049319816611401,-0.05245465338615418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11472504406862076,1.175110744400856,0.3159535611762467,-0.05327016627408879,-0.053192274556879915,-0.05091166635664568,0.12966365252480713,0.09836414219612397,0.1363447576918705,0.12077306624635888,0.010505766641341964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09692912692568377,1.175110744400856,0.3159535611762467,-0.05332002356022729,-0.05354731881791949,-0.05091166635664568,0.10704910839150916,0.05823181962409813,0.06973748791974826,0.07888245468745536,0.06409952598625387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08178120164990707,1.175110744400856,0.3159535611762467,-0.05318707079719129,-0.05274846923058044,-0.05091166635664568,0.10466369440776546,-0.08329561208416292,0.007612177648210736,0.1279613234567593,0.0693927670257582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06916284075747627,0.3455093286049704,0.3159535611762467,-0.05327016627408879,-0.05328103562213981,-0.05091166635664568,0.07183607950165005,0.06372713064196193,0.08266827555352474,0.07132619796116413,0.042549347982755927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06620652906176472,0.3455093286049704,0.3159535611762467,-0.05323692808332979,-0.05310351349162002,-0.05091166635664568,0.09059195843131373,0.09659637347110031,-0.00875700876661131,-0.048580310966590434,-0.06577471112461995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05672649649041537,1.175110744400856,0.3159535611762467,-0.05325354717870928,-0.053192274556879915,-0.05091166635664568,0.02309821827085892,0.03792234185627016,0.1549616133487768,0.29414990483304765,0.1892242978608487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05541095966282197,-0.31817180403173817,0.3159535611762467,-0.05338649994174528,-0.053857982546329126,-0.05091166635664568,0.05272952028696294,-0.045437553770734926,0.016656370550883155,0.09202003740475717,0.14665547045430283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.050724323252856744,1.175110744400856,0.3159535611762467,-0.05325354717870928,-0.05305913295899008,-0.05091166635664568,0.05806064866490352,-0.04227278429297722,0.03014907549518069,0.11997573396192879,0.061294916550699755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04746377543493235,0.3455093286049704,0.3159535611762467,-0.05333664265560678,-0.05363607988317939,-0.05091166635664568,0.045135124990848624,0.04543039329513468,0.09727143613528057,0.09551603280571982,0.029679987306422878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.044277317717719415,-0.31817180403173817,0.3159535611762467,-0.05320368989257079,-0.052792849763210394,-0.05091166635664568,0.04203180147978728,0.0753566653442243,0.02688460350072496,0.011182810414076596,0.0426865166538398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.038549627884765084,0.3455093286049704,0.3159535611762467,-0.05341973813250428,-0.05412426574210882,-0.05091166635664568,0.005853810771925477,0.02542878536144004,0.2326533710201063,0.24486250300473894,0.13442296432228773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.029862709423000323,0.3455093286049704,0.3159535611762467,-0.05341973813250428,-0.05412426574210882,-0.05091166635664568,0.026647181559854544,0.02408475146189022,0.07837362182311372,0.05331875498357398,0.027950682274544093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02840190932708286,1.175110744400856,0.3159535611762467,-0.05327016627408879,-0.05332541615476976,-0.05091166635664568,-0.027399348749723988,0.19731284480091257,0.26448866245784153,0.23768651244486821,0.1185236456793342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02035875800024019,-0.31817180403173817,0.3159535611762467,-0.05323692808332979,-0.05301475242636013,-0.05091166635664568,0.056136241347988385,0.09425921107434619,-0.09201442360881612,-0.17457107855707302,-0.17920340434875984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.019051388585323646,0.3455093286049704,0.3159535611762467,-0.05278821250808329,-0.05061820366434297,-0.05091166635664568,0.03300789149371225,-0.09345531661056293,-0.024591035838079957,0.05333102163410367,0.022292474592334473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027527332020400815,-0.31817180403173817,0.3159535611762467,-0.05302087984339629,-0.052393424969540865,-0.05091166635664568,0.030593713846140784,-0.1972670384233286,-0.14778471667803206,-0.06209815985031274,0.0454053956699665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0017108046991213168,1.175110744400856,0.3159535611762467,-0.05303749893877579,-0.05190523911061144,-0.05091166635664568,-0.0015455432420690641,-0.1200910229055823,-0.01287773571043247,0.12787545690305144,0.09201335055182133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0006481659712005276,-0.31817180403173817,0.3159535611762467,-0.05338649994174528,-0.053991124144218965,-0.05091166635664568,0.013274836039488883,0.005202068301712425,-0.11085872198664763,-0.10147410805062908,-0.02007059980758561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.012008990131445338,0.3455093286049704,0.3159535611762467,-0.05346959541864278,-0.05434616840525855,-0.05091166635664568,-0.049248306597852815,0.012359214338231428,0.0389992731358875,0.07699339050588255,0.1665057367125828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01915110082404499,-0.31817180403173817,0.3159535611762467,-0.05346959541864278,-0.05434616840525855,-0.05091166635664568,-0.01813272072367768,0.10080723829924655,0.03373464309564845,-0.0974261133758302,-0.11558163537139503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01976103153502011,1.175110744400856,0.3159535611762467,-0.05302087984339629,-0.0517720975127216,-0.05091166635664568,-0.031473150397878284,-0.14067195579597946,-0.03662543157173948,0.1496978281953763,0.1173185209262402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.020882300618228322,-0.31817180403173817,0.3159535611762467,-0.053436357227883785,-0.05412426574210882,-0.05091166635664568,-0.05700346319316889,0.023856331907533227,0.10205442276650156,0.14525730070362722,0.09497717362345494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.026119070610641698,1.175110744400856,0.3159535611762467,-0.0527715934127038,-0.05039630100119323,-0.05091166635664568,-0.02009219606909516,-0.14591236383289416,-0.08880346754869574,0.03948197318607964,0.03816974827029238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.029409954532794415,-0.31817180403173817,-3.121780154766557,-0.05338649994174528,-0.053991124144218965,-0.05091166635664568,-0.08457639014302298,-0.024571924044472546,0.03523977874882988,0.07612245831827431,0.2688801047116958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04571502716889551,-0.31817180403173817,0.3159535611762467,-0.053353261750986286,-0.05376922148106923,-0.05091166635664568,-0.036536343277149275,-0.07367881780290125,-0.06641373852114797,-0.062257626307198756,-0.06548567713912179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
